Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Type_New,Outlet_Years,Price_per_Unitwt,MRP_group,Item_Fat_Content_No_Fat,Item_Fat_Content_Regular,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Category_FD,Item_Category_NC,Item_Outlet_Sales
10.0,-2.1188979477670404,230.0668,1,3,Non_Perishable,25,23.01,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,691.1004
11.1,-2.2276303835360305,174.2054,2,1,Not_Sure,25,15.69,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4377.635
10.85,-1.4893044751781597,106.3622,3,1,Not_Sure,23,9.8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2117.244
16.5,-2.776853677688674,37.3506,2,1,Non_Perishable,25,2.26,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1024.6662
17.7,-2.4133700821641155,166.4816,2,1,Not_Sure,1,9.41,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2013.3792
14.35,-1.912787210832655,79.196,1,2,Non_Perishable,3,5.52,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1278.336
20.0,-2.1529412581120497,125.8678,1,2,Non_Perishable,3,6.29,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3433.5306
12.3,-1.8117493660203683,37.2874,3,1,Non_Perishable,23,3.03,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,705.748
10.3,-2.494603994548425,174.4422,2,1,Non_Perishable,1,16.94,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3448.844
15.6,-1.7612124627237662,170.5764,3,1,Not_Sure,23,10.93,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4466.1864
9.8,-1.5791555313403471,50.5008,2,1,Non_Perishable,1,5.15,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,253.004
11.1,-1.604428300936964,220.0482,2,1,Not_Sure,1,19.82,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2628.5784
15.6,-1.7002897713902492,76.867,2,1,Non_Perishable,25,4.93,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2526.711
11.8,-1.6736176154988551,46.8402,3,1,Perishable,23,3.97,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,413.4618
7.72,-1.8603327313585982,119.3466,1,2,Perishable,3,15.46,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3064.0116
10.5,-1.9869981509063233,121.5098,2,1,Non_Perishable,25,11.57,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2410.196
19.6,-2.262029336560866,49.9376,1,3,Non_Perishable,13,2.55,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,623.1888
6.425,-1.8311610402227605,175.3712,1,3,Perishable,13,27.3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2988.1104
20.85,-2.561818979419363,105.5306,1,3,Perishable,13,5.06,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,940.7754
18.0,-1.9250695396173698,170.5422,1,1,Non_Perishable,12,9.47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344.8844
7.05,-1.8848802309775607,108.6912,1,2,Not_Sure,8,15.42,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1310.2944
16.25,-1.8713615294526151,98.341,1,3,Perishable,13,6.05,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1351.574
20.7,-1.8326609945757524,74.667,1,2,Perishable,3,3.61,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2143.876
5.44,-2.4867117645228394,241.2538,3,1,Perishable,23,44.35,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3124.5994
20.5,-2.374574667014216,40.4822,3,1,Non_Perishable,23,1.97,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,589.233
12.35,-2.29813444142119,109.857,2,3,Perishable,11,8.9,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1208.427
12.15,-1.6288512368811605,248.046,2,1,Non_Perishable,25,20.42,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7883.072
4.61,-1.6678940665254192,175.4396,1,2,Non_Perishable,6,38.06,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2616.594
8.275,-1.7294175402307999,106.3306,1,2,Non_Perishable,3,12.85,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1254.3672
16.6,-1.6729309570334148,175.4738,2,1,Perishable,25,10.57,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2954.1546
8.27,-1.6390054361517752,186.5924,2,1,Non_Perishable,1,22.56,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4442.2176
7.905,-2.121126063284487,109.2254,1,2,Non_Perishable,8,13.82,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,976.7286
16.2,-1.5254750040595721,182.1608,2,3,Non_Perishable,11,11.24,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3123.9336
16.75,-2.12841917564718,258.3988,1,3,Perishable,25,15.43,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,256.9988
13.6,-2.850726632718952,176.437,1,2,Non_Perishable,8,12.97,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4587.362
9.395,-2.2783598574082733,85.6908,1,2,Not_Sure,3,9.12,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1593.9252
7.35,-2.511305663203199,241.0512,1,1,Perishable,12,32.8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,242.3512
15.35,-2.728598902501482,38.319,3,1,Non_Perishable,23,2.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,292.952
14.5,-2.266199866962186,42.0454,3,1,Non_Perishable,23,2.9,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,629.181
12.6,-2.389873695220322,173.2764,2,1,Non_Perishable,1,13.75,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1030.6584
10.8,-2.2190855544813894,39.3138,3,1,Non_Perishable,23,3.64,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1015.345
18.85,-2.248834654875617,257.833,2,3,Non_Perishable,11,13.68,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3332.329
12.15,-2.035871774363349,254.004,1,2,Not_Sure,8,20.91,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2277.036
11.6,-2.8596326416686124,226.9404,1,2,Not_Sure,6,19.56,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1800.3232
15.3,-2.530949196711816,101.6332,3,1,Non_Perishable,23,6.64,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1845.5976
20.35,-2.4005434435022917,256.8672,1,3,Perishable,13,12.62,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3579.3408
14.5,-1.7695372791226074,155.1998,1,1,Perishable,12,10.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.5996
6.89,-1.6009975254845685,193.982,1,3,Not_Sure,13,28.15,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1737.738
14.6,-1.9793917068363798,106.8254,1,1,Perishable,12,7.32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108.5254
16.85,-2.4671673543930592,93.712,2,1,Non_Perishable,1,5.56,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,745.696
8.93,-2.438868930805654,153.434,3,1,Perishable,23,17.18,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1378.206
8.31,-1.700370792038169,176.9028,1,2,Not_Sure,3,21.29,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3010.7476
19.0,-1.7186792029331805,131.0626,1,1,Not_Sure,12,6.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,524.6504
19.7,-2.6324612931997553,103.499,2,1,Perishable,25,5.25,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1547.985
19.2,-1.4798585407545906,188.4214,1,3,Non_Perishable,25,9.81,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,376.8428
5.19,-2.2315453231496782,102.599,1,3,Perishable,13,19.77,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1651.184
17.0,-1.680982827235252,246.5434,1,2,Non_Perishable,3,14.5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4470.1812
11.65,-2.8204210172137865,110.8544,3,1,Perishable,23,9.52,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1677.816
20.25,-2.0850288315992818,247.346,1,2,Non_Perishable,8,12.21,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1970.768
10.0,-1.5434893970989236,145.8102,1,1,Non_Perishable,12,14.58,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,874.8612
10.5,-1.8898136356158957,49.5376,1,3,Perishable,25,4.72,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,143.8128
11.1,-2.1307444879441118,165.9526,1,2,Perishable,3,14.95,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2631.2416
11.8,-2.0975777795092254,152.6366,2,1,Perishable,1,12.94,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1662.5026
9.695,-2.4081138412389023,221.3114,2,1,Not_Sure,1,22.83,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2217.114
13.65,-2.1758203024644693,151.505,1,2,Perishable,3,11.1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2846.295
17.75,-2.4194916211122237,140.5838,1,3,Perishable,13,7.92,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2669.1922
11.3,-2.1921592511154846,179.866,2,1,Non_Perishable,1,15.92,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1258.362
19.7,-2.0209843380650367,178.237,2,1,Not_Sure,25,9.05,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3705.177
19.35,-2.662901035716053,122.0098,1,3,Non_Perishable,13,6.31,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2651.2156
6.905,-2.3022903132554613,99.8726,1,2,Perishable,8,14.46,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,587.2356
13.5,-1.6362432865972303,98.4068,2,3,Not_Sure,11,7.29,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1846.9292
16.85,-1.9191381009191733,111.4544,1,2,Not_Sure,3,6.61,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2013.3792
20.6,-2.1908927266799676,188.2556,1,2,Perishable,8,9.14,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3755.112
6.175,-1.421748550204167,94.1752,2,3,Perishable,11,15.25,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,575.2512
18.5,-2.0550007292287704,146.8418,2,1,Non_Perishable,1,7.94,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2059.9852
13.35,-2.2986393455684277,236.8564,1,2,Not_Sure,6,17.74,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5005.4844
9.195,-2.1930465794092773,105.3622,2,1,Non_Perishable,25,11.46,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3387.5904
8.115,-2.3820818475634518,154.9972,2,3,Non_Perishable,11,19.1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3739.1328
15.85,-1.9280796534461098,37.4506,2,1,Non_Perishable,1,2.36,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,303.6048
7.05,-1.8077118322550503,223.9088,1,3,Perishable,25,31.76,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,223.7088
16.35,-2.574958124114044,50.8324,1,2,Perishable,3,3.11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1298.31
21.35,-1.9338889601918519,96.0094,2,1,Perishable,1,4.5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,380.8376
12.15,-1.6232382597632984,245.846,2,1,Non_Perishable,1,20.23,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4434.228
16.6,-1.603254049355019,172.0422,2,3,Non_Perishable,11,10.36,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2586.633
11.6,-1.9380671786870631,170.3106,2,1,Non_Perishable,1,14.68,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4277.765
20.6,-2.2112097052066786,178.2344,1,2,Not_Sure,8,8.65,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1070.6064
6.615,-1.4937026955317423,251.2408,1,3,Non_Perishable,25,37.98,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1001.3632
20.1,-2.1271793857194847,149.5366,1,3,Non_Perishable,13,7.44,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2871.5954
13.65,-1.951663765926329,186.024,2,1,Perishable,1,13.63,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4287.752
13.3,-1.9183207873170973,232.63,1,2,Perishable,3,17.49,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1864.24
15.1,-2.0851843811668394,237.7248,2,1,Non_Perishable,25,15.74,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2607.2728
14.15,-1.8221060486161336,172.3106,2,1,Non_Perishable,25,12.18,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4277.765
16.35,-2.3518766199841816,50.8324,1,1,Perishable,12,3.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155.7972
5.32,-1.8323663912963084,100.9674,2,1,Non_Perishable,1,18.98,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1222.4088
15.0,-1.492047401104105,185.1266,1,3,Non_Perishable,13,12.34,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2766.399
8.27,-1.8563568176766565,148.6708,3,1,Not_Sure,23,17.98,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2106.5912
9.21,-2.8982983349768134,123.5414,2,1,Perishable,25,13.41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4508.1318
13.1,-2.5685099903926676,117.7782,1,2,Perishable,3,8.99,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1191.782
12.5,-1.911320890586697,221.7798,2,3,Perishable,11,17.74,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3085.3172
19.1,-2.2199346902462183,42.5138,1,3,Perishable,13,2.23,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,649.8208
11.3,-2.0173735117736022,194.0478,1,2,Non_Perishable,3,17.17,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3293.7126
13.65,-2.3314883866020426,184.4924,3,1,Not_Sure,23,13.52,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,9069.5276
17.6,-2.613286275608014,235.259,2,1,Non_Perishable,25,13.37,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5672.616
11.15,-2.3836283982701763,164.1526,2,1,Non_Perishable,25,14.72,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2960.1468
18.85,-2.007999133063337,121.044,2,1,Perishable,1,6.42,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1557.972
5.59,-2.1072706279584543,65.0168,1,2,Not_Sure,6,11.63,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,447.4176
18.6,-2.7668874618251595,119.8414,3,1,Non_Perishable,23,6.44,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,365.5242
9.31,-2.0463948365176834,63.751,1,1,Non_Perishable,12,6.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126.502
6.17,-2.829633719517469,65.9826,1,3,Perishable,13,10.69,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1162.4868
5.175,-2.4219697127535107,107.6622,1,2,Not_Sure,6,20.8,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2858.2794
20.2,-1.6315566802538768,93.0462,1,3,Non_Perishable,25,4.61,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,185.0924
19.2,-1.825905882935383,187.5214,2,1,Non_Perishable,1,9.77,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1695.7926
12.85,-1.5315091022100173,252.3382,3,1,Perishable,23,19.64,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6056.1168
16.25,-2.2913409144170824,116.0176,3,1,Non_Perishable,23,7.14,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1488.7288
6.13,-2.4374935439839813,110.4912,1,2,Non_Perishable,3,18.02,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1310.2944
12.3,-2.1438388808744557,189.653,2,1,Non_Perishable,1,15.42,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,569.259
12.0,-1.4100041716168628,258.8278,1,3,Non_Perishable,25,21.57,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1041.3112
10.1,-2.165056557285697,153.3656,1,1,Non_Perishable,12,15.18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,463.3968
11.15,-1.9660648470480566,66.2142,2,1,Not_Sure,1,5.94,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,131.8284
19.35,-2.367863246181297,172.0738,2,1,Perishable,1,8.89,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3301.7022
17.25,-2.312672791674926,165.6526,1,2,Non_Perishable,3,9.6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1808.9786
19.85,-2.1313545254979744,196.3768,1,2,Perishable,6,9.89,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4138.6128
9.5,-2.5469388790779384,194.7452,1,2,Perishable,8,20.5,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1370.2164
9.395,-1.7957264264378918,104.528,2,3,Not_Sure,11,11.13,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,852.224
4.59,-1.988474427818215,113.286,3,1,Non_Perishable,23,24.68,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1471.418
5.98,-2.239341387999113,148.2418,1,2,Perishable,6,24.79,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2354.2688
6.46,-2.178448084491348,144.4102,2,3,Perishable,11,22.35,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4374.306
7.02,-1.9120999579677238,146.8734,1,2,Perishable,6,20.92,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3563.3616
8.52,-2.4602043011265207,151.5682,1,2,Non_Perishable,6,17.79,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3506.7686
12.6,-2.320604541231348,250.3092,1,1,Perishable,12,19.87,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,249.0092
5.94,-2.179225442016339,186.4556,1,1,Perishable,12,31.39,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,563.2668
16.25,-1.9331148749974534,91.3804,1,3,Non_Perishable,13,5.62,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1653.8472
10.695,-2.137432352583466,56.7904,2,3,Non_Perishable,11,5.31,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1113.2176
5.88,-2.408036427765824,103.099,1,2,Non_Perishable,3,17.53,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1341.587
9.3,-1.7252780622631558,65.7826,2,1,Perishable,1,7.07,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,968.739
19.5,-2.455560461375391,158.292,1,2,Non_Perishable,6,8.12,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3994.8
5.82,-1.936950626139899,256.433,2,1,Perishable,1,44.06,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3844.995
8.68,-2.8939117877581575,96.5384,1,3,Non_Perishable,13,11.12,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1182.4608
15.7,-2.1128188051823757,153.2024,1,3,Non_Perishable,13,9.76,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3795.06
9.1,-2.9275243627513965,78.5618,2,1,Non_Perishable,25,8.63,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2255.7304
12.8,-1.9461012119010201,97.241,2,1,Perishable,1,7.6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1448.115
15.1,-1.8194333575902097,158.6604,1,2,Non_Perishable,8,10.51,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2535.3664
7.31,-2.4646096705274325,108.157,1,2,Not_Sure,6,14.8,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1098.57
18.25,-2.6973144867316967,197.2084,2,1,Not_Sure,25,10.81,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4166.5764
12.35,-1.79285754259081,113.9518,1,3,Perishable,13,9.23,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,910.8144
16.6,-2.252661854278644,117.3124,3,1,Non_Perishable,23,7.07,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2014.7108
14.35,-1.8472796163380998,231.2984,1,2,Non_Perishable,6,16.12,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6024.1584
7.075,-2.537560977081048,98.1068,2,3,Non_Perishable,11,13.87,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1458.102
18.25,-2.2315710442473655,174.708,1,3,Non_Perishable,13,9.57,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2423.512
13.1,-1.9496352280559224,165.1158,2,1,Perishable,1,12.6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1504.0422
7.68,-1.5264855303652825,85.2224,2,1,Non_Perishable,1,11.1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1278.336
19.7,-1.9974638023167954,197.911,1,2,Non_Perishable,8,10.05,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1767.699
8.52,-2.459231389595157,151.9682,1,2,Non_Perishable,8,17.84,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1677.1502
17.75,-2.1744201101543648,140.2838,1,1,Perishable,12,7.9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280.9676
16.85,-2.084006944982701,112.2544,2,1,Not_Sure,25,6.66,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3914.904
5.785,-2.273603599208801,180.366,1,2,Not_Sure,3,31.18,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1258.362
5.945,-1.833947947461345,127.8652,1,2,Non_Perishable,6,21.51,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2195.8084
18.25,-1.4507182247974713,154.663,1,2,Perishable,3,8.47,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2659.871
8.68,-2.8941950156670755,99.9384,3,1,Non_Perishable,23,11.51,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,689.7688
11.65,-2.3591332894832138,113.386,1,3,Perishable,13,9.73,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2603.278
19.25,-2.345864852535487,141.1496,2,1,Non_Perishable,1,7.33,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,282.2992
16.2,-1.890789973933841,192.3162,1,1,Non_Perishable,12,11.87,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,769.6648
13.0,-1.8963149020899086,195.8426,3,1,Non_Perishable,23,15.06,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4152.5946
17.75,-2.4068762772071937,256.9672,1,2,Perishable,8,14.48,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1534.0032
12.15,-1.6257979094090833,245.246,1,3,Non_Perishable,13,20.18,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3202.498
6.32,-2.7641305486676098,38.5822,2,3,Perishable,11,6.1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,353.5398
17.25,-1.5013768296180832,63.4194,1,2,Perishable,6,3.68,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1547.985
7.72,-1.670999960297097,121.744,2,1,Perishable,1,15.77,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2277.036
18.85,-2.0091046086746895,120.644,1,2,Perishable,8,6.4,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3475.476
19.7,-2.0153183092308677,175.137,1,2,Not_Sure,3,8.89,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2822.992
14.5,-2.265797443738299,40.5454,1,3,Non_Perishable,13,2.8,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1216.4166
17.7,-1.440855451814022,116.6834,1,2,Perishable,6,6.59,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3570.6854
15.7,-1.709840119738294,113.7202,1,2,Non_Perishable,6,7.24,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3263.0858
9.695,-2.4188967257728247,159.792,2,1,Not_Sure,1,16.48,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2716.464
11.8,-1.7507666793697552,224.1772,1,3,Perishable,13,19.0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3558.0352
5.985,-2.853965815932182,183.6924,1,3,Non_Perishable,25,30.69,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,555.2772
7.935,-2.3910270698182283,260.991,2,1,Non_Perishable,25,32.89,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7100.757
15.2,-1.8091154032560586,116.8492,1,2,Non_Perishable,6,7.69,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2664.5316
8.77,-2.2042725340302463,170.8422,1,2,Perishable,6,19.48,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1724.422
19.7,-2.034899300899178,88.5198,1,2,Non_Perishable,6,4.49,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1308.297
10.5,-2.807648117311197,235.5248,2,3,Non_Perishable,11,22.43,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4740.496
15.1,-1.8066906270360361,146.2786,1,1,Perishable,12,9.69,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,433.4358
5.405,-2.1355435769162154,200.5742,3,1,Non_Perishable,23,37.11,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2388.8904
