Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Price_per_Unitwt,Item_Outlet_Sales,Item_type_Perishable,Fat_content_No_Fat,Fat_content_Regular,Out_ID_OUT013,Out_ID_OUT017,Out_ID_OUT018,Out_ID_OUT019,Out_ID_OUT027,Out_ID_OUT035,Out_ID_OUT045,Out_ID_OUT046,Out_ID_OUT049,OutletType_SupermarketType1,OutletType_SupermarketType2,OutletType_SupermarketType3,MRP_Cluster_1,MRP_Cluster_2,MRP_Cluster_3,Item_cat_FD,Item_cat_NC
NCN42,20.25,0.014153743,145.6418,2,1,25,7.19,3825.6868,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
FDF04,17.5,0.013637046,258.5304,1,3,13,14.77,6199.9296,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
FDY15,18.25,0.171523928,155.863,2,1,1,8.54,2346.945,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDT03,21.25,0.009950343,185.5608,2,1,25,8.73,3307.6944,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
DRL59,16.75,0.037160705,54.2298,1,3,25,3.24,161.7894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDW08,12.1,0.148986013,106.528,2,1,1,8.8,1171.808,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDO50,16.25,0.078103689,91.1804,3,1,23,5.61,1929.4884,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDP26,7.785,0.140121306,102.5306,2,1,1,13.17,1358.8978,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDX01,10.1,0.040446145,118.115,1,1,12,11.69,116.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FDU22,12.35,0.093824276,119.9124,1,2,3,9.71,2014.7108,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDQ08,15.7,0.018926773,60.2536,1,2,6,3.84,1163.8184,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
NCN54,20.35,0.021322439,79.1328,1,2,6,3.89,1235.7248,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDR01,5.405,0.05336162,200.1742,2,1,25,37.04,6171.3002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDB53,13.35,0.138777108,147.5392,2,1,25,11.05,5219.872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
DRN47,12.1,0.016823566,178.566,1,2,6,14.76,3775.086,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
FDR39,20.35,0.083799283,184.1292,1,3,13,9.05,2189.1504,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
NCL30,18.1,0.048940428,127.5336,1,3,13,7.05,1789.6704,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
FDT02,12.6,0.02429329,33.4874,2,1,1,2.66,105.8622,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FDT25,7.5,0.050829881,122.7072,2,3,11,16.36,1470.0864,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDH53,20.5,0.016374762666666667,83.2592,1,2,3,4.06,1155.8288,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
DRB48,16.75,0.024994069,37.4822,1,2,3,2.24,549.9508,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDX16,17.85,0.110152524,150.205,1,1,12,8.41,149.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FDH48,13.5,0.060603014,85.554,1,2,8,6.34,1731.08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDF20,12.85,0.033192524,199.0768,3,1,23,15.49,3153.2288,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDJ03,12.35,0.121174241,47.8692,1,1,12,3.88,49.2692,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DRJ35,10.1,0.046848053,60.6878,1,2,3,6.01,363.5268,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCN17,11.0,0.05489331,101.9358,3,1,23,9.27,1105.8938,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDN09,14.15,0.034868095,243.7828,1,2,6,17.23,6579.4356,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
NCR30,20.6,0.070933894,74.8696,3,1,23,3.63,223.7088,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDW23,5.765,0.0821398,37.2164,2,3,11,6.46,579.246,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
DRN35,8.01,0.117580062,36.6532,1,1,12,4.58,71.9064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDL08,10.8,0.049819857,243.2144,1,2,8,22.52,1225.072,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
DRL35,15.7,0.030877303,42.177,1,2,3,2.69,735.709,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCS42,8.6,0.069524391,91.8146,2,3,11,10.68,2371.5796,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
NCY29,13.65,0.076860103,55.993,2,1,25,4.1,1471.418,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
FDO32,6.36,0.121034655,47.506,2,1,1,7.47,1071.938,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NCU17,5.32,0.092865746,100.6674,1,2,6,18.92,2648.5524,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDY03,17.6,0.075753207,111.1202,2,1,25,6.31,3150.5656,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
NCI30,20.25,0.103188491,244.346,1,3,25,12.07,246.346,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
FDI04,13.65,0.072559351,199.3426,2,1,25,14.6,3757.1094,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDC35,7.435,0.122735471,205.2638,3,1,23,27.61,3520.0846,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDN38,6.615,0.091971856,251.6408,1,3,13,38.04,6008.1792,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
FDJ48,11.3,0.056434817,247.8118,1,3,13,21.93,2964.1416,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
FDH57,10.895,0.035740763,131.9284,1,2,6,12.11,659.142,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDI40,11.5,0.125602951,100.8358,1,3,13,8.77,2111.2518,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDF50,4.905,0.116762173,198.9768,2,1,25,40.57,4729.8432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDA07,7.55,0.030918873,123.9072,3,1,23,16.41,1102.5648,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDZ60,20.5,0.119848041,109.4596,2,1,1,5.34,431.4384,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDW38,5.325,0.139464425,53.2298,1,2,3,10.0,1240.3854,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NCF55,6.675,0.021666335,33.3874,1,3,13,5.0,1235.059,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
FDR37,16.5,0.066249551,183.3292,1,3,13,11.11,2006.7212,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDZ33,10.195,0.107564024,149.0076,2,3,11,14.62,1182.4608,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDV01,19.2,0.085122855,155.4314,1,2,8,8.1,3568.0222,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDI02,15.7,0.115031783,114.1202,2,1,1,7.27,787.6414,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
DRH25,18.7,0.014580886,50.2324,3,1,23,2.69,623.1888,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCY29,13.65,0.077548732,55.093,2,1,1,4.04,452.744,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FDR04,7.075,0.022457694,98.6068,2,1,25,13.94,2430.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDR44,6.11,0.103129612,129.5968,1,2,8,21.21,2348.9424,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDJ41,6.85,0.023012718,262.0594,1,2,3,38.26,1569.9564,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDL43,10.1,0.026933321,78.467,2,1,25,7.77,3292.381,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDB21,7.475,0.149360698,243.4854,1,2,3,32.57,1691.7978,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
NCU42,9.0,0.019586115,170.2474,2,1,1,18.92,4211.185,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
FDY21,15.1,0.1519549118,195.211,3,1,23,12.93,3142.576,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDK58,11.35,0.03877750711111111,101.5016,1,3,13,8.94,202.4032,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
DRD13,15.0,0.049155769,65.2168,2,3,11,4.35,958.752,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
FDU35,6.44,0.06759021100000001,98.27,1,3,13,15.26,2396.88,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDX23,6.445,0.049697923,95.0436,1,1,12,14.75,94.5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FDQ39,14.8,0.081206491,189.2846,1,2,8,12.79,1719.7614,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDR31,6.46,0.048924811,147.4102,2,1,25,22.82,3207.8244,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDS28,8.18,0.082386011,56.6588,1,2,6,6.93,687.1056,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
DRN36,15.2,0.050279604,94.1752,1,2,8,6.2,2109.2544,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
FDX60,14.35,0.080203852,77.996,2,1,25,5.44,2716.464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
NCB54,8.76,0.050335829,126.2336,1,2,3,14.41,1406.1696,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDC15,18.1,0.178694026,158.9288,2,1,1,8.78,1571.288,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
NCP17,19.35,0.027580163,62.2168,2,1,25,3.22,1661.8368,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
FDY39,5.305,0.04710181,181.8608,2,3,11,34.28,4594.02,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDH33,12.85,0.121914662,43.5428,2,3,11,3.39,615.1992,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDG09,20.6,0.047704151,187.2556,2,1,25,9.09,4506.1344,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDO10,13.65,0.01268995,56.4588,2,1,25,4.14,973.3996,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
FDD39,16.7,0.06981517,214.385,2,1,25,12.84,4327.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
FDJ09,15.0,0.058513255,46.9744,1,2,8,3.13,679.116,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
DRQ35,9.3,0.042357203,123.2388,2,3,11,13.25,1857.582,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
FDV38,19.25,0.101932076,54.5956,2,3,11,2.84,764.3384,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDJ60,19.35,0.062476391,164.5184,3,1,23,8.5,1651.184,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDJ15,11.35,0.023454399,181.9608,1,2,3,16.03,1653.8472,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDR08,18.7,0.037681448,111.0886,2,3,11,5.94,222.3772,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDZ55,6.055,0.025408702,160.892,1,3,13,26.57,2396.88,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDL10,8.395,0.039572298,100.9042,1,2,8,12.02,1686.4714,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDJ34,11.8,0.093202196,125.5704,2,1,25,10.64,1001.3632,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDW60,5.44,0.016979326,177.037,2,1,25,32.54,3352.303,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDK08,9.195,0.122304725,99.2016,1,3,13,10.79,809.6128,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
NCE42,21.1,0.010600287,233.9958,1,2,6,11.09,1869.5664,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
FDR39,20.35,0.084273286,181.7292,1,2,3,8.93,4013.4424,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
NCN17,11.0,0.055162827,100.3358,2,1,1,9.12,904.8222,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
NCR05,10.1,0.054741627,200.2084,1,2,8,19.82,3174.5344,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDV48,9.195,0.051366901,77.0644,2,1,25,8.38,3221.1404,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
DRF27,8.93,0.028533032,151.434,2,1,1,16.96,1225.072,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
NCF07,9.0,0.032072321,102.2016,2,3,11,11.36,1416.8224,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
FDF40,20.25,0.022507877,248.1092,1,2,6,12.25,4731.1748,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
FDO28,5.765,0.072410764,122.5098,2,3,11,21.25,1084.5882,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDB23,19.2,0.005611367,226.2062,2,1,1,11.78,1579.9434,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
FDV48,9.195,0.051697108,79.2644,2,3,11,8.62,864.2084,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDM45,8.655,0.08819473,119.6756,1,3,13,13.83,2423.512,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDC16,11.5,0.020611526,84.954,1,2,8,7.39,865.54,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
DRE25,15.35,0.072928316,94.412,2,1,25,6.15,1304.968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
FDY35,17.6,0.0160526,43.9402,2,3,11,2.5,1286.3256,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDR22,19.35,0.018600249,110.2544,1,2,8,5.7,2908.2144,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDZ10,17.85,0.04453262,127.202,2,3,11,7.13,2656.542,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDY15,18.25,0.299097859,157.863,1,3,25,8.65,469.389,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
DRA24,19.35,0.039895009,162.4868,3,1,23,8.4,4422.2436,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
FDV37,13.0,0.083683243,198.5426,1,2,8,15.27,1186.4556,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDO10,13.65,0.012749289,58.8588,1,2,6,4.31,973.3996,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
FDR59,14.5,0.063554289,263.6594,2,1,25,18.18,3401.5722,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
FDR34,17.0,0.016030344,228.0352,2,1,1,13.41,2748.4224,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
FDG16,15.25,0.090324849,214.4192,1,2,3,14.06,4961.5416,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDO03,10.395,0.03670437,228.1352,2,1,25,21.95,9390.4432,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
FDC09,15.5,0.026342897,104.1332,2,3,11,6.72,1230.3984,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDJ52,7.145,0.017783501,159.4578,1,2,6,22.32,3209.156,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDL33,7.235,0.167316771,197.5452,1,1,12,27.3,195.7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FDJ53,10.5,0.071660976,119.7098,1,2,3,11.4,2410.196,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDX08,12.85,0.039576776,179.9318,1,3,25,14.0,360.8636,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
FDK32,16.25,0.049074897,154.2682,1,2,8,9.49,3354.3004,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDM20,10.0,0.038904624,245.4144,1,2,3,24.54,6615.3888,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
NCJ42,19.75,0.01438222,102.2332,1,2,3,5.18,3075.996,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDI50,8.42,0.030968306,227.8352,2,1,1,27.06,3435.528,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
FDZ15,13.1,0.020310733444444444,117.8782,1,2,6,9.0,2741.0986,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
NCK18,9.6,0.006316495899999999,164.2184,1,2,8,17.11,1981.4208,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDW33,9.395,0.099681254,106.428,1,2,3,11.33,1917.504,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
NCT05,10.895,0.021037197,255.9672,2,1,1,23.49,4857.6768,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FDZ16,16.85,0.279886948,193.1478,1,3,25,11.46,387.4956,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
NCV17,18.85,0.016107549,129.7626,1,3,13,6.88,3016.7398,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
FDE34,9.195,0.108330902,183.6634,2,1,1,19.97,2726.451,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDH44,19.1,0.025924623,148.0418,1,2,8,7.75,3825.6868,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
NCK06,5.03,0.008664064,119.3756,1,2,8,23.73,605.878,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
FDS46,17.6,0.047330801,120.8782,2,3,11,6.87,2621.9204,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
NCO42,21.25,0.024756031,146.7102,2,1,1,6.9,1603.9122,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
FDL13,13.85,0.056406129,231.43,2,3,11,16.71,3029.39,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
FDK14,6.98,0.0413383,83.3934,1,2,3,11.95,491.3604,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDX13,7.725,0.047879864,250.2092,1,2,8,32.39,3984.1472,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
DRI47,14.7,0.021005399,144.5128,2,1,1,9.83,2588.6304,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FDG22,17.6,0.041615224,37.219,1,2,3,2.11,366.19,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDA13,15.85,0.07867708,37.8506,2,3,11,2.39,341.5554,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDE46,18.6,0.015769693,152.1366,1,3,13,8.18,1813.6392,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDX25,16.7,0.102633047,180.8292,1,2,3,10.83,3466.1548,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDC58,10.195,0.04217956,44.2428,1,2,3,4.34,703.0848,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NCA42,6.965,0.028710065,158.1604,1,2,3,22.71,2693.8268,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDV01,19.2,0.085082648,153.5314,2,3,11,8.0,2171.8396,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDU24,6.78,0.140163038,94.212,1,3,13,13.9,1025.332,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDO51,6.785,0.042153502,44.0112,2,1,1,6.49,340.8896,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NCN14,19.1,0.15385153,185.1608,1,1,12,9.69,551.2824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
FDT37,14.15,0.061753511,253.3014,1,3,25,17.9,510.0028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
FDY09,15.6,0.042179884,174.7054,1,1,12,11.2,175.1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NCG06,16.35,0.029420857,256.9646,3,1,23,15.72,4637.9628,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
FDG40,13.65,0.066657791,32.6558,1,1,12,2.39,67.9116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDQ47,7.155,0.168154574,33.7874,1,2,6,4.72,882.185,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
DRH59,10.8,0.097805615,73.938,1,1,12,6.85,73.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDH48,13.5,0.06082246,85.154,1,2,3,6.31,605.878,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDE34,9.195,0.107870997,181.2634,1,2,6,19.71,2362.9242,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NCM05,6.825,0.059940022,262.4226,2,3,11,38.45,3964.839,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
FDU55,16.2,0.035967107,260.3278,2,3,11,16.07,7549.5062,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
FDS60,20.85,0.032442388,178.366,1,2,6,8.55,4673.916,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDZ32,7.785,0.037112284,106.4964,3,1,23,13.68,1577.946,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDP12,9.8,0.045358609,36.1874,1,2,8,3.69,423.4488,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
NCL31,7.39,0.119698523,143.047,2,1,25,19.36,3578.675,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
FDR32,6.78,0.150238656,229.3694,1,3,25,33.83,228.3694,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
FDL08,10.8,0.049478259,245.4144,2,1,25,22.72,3675.216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
FDY34,10.5,0.010998932,164.3842,2,3,11,15.66,1823.6262,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
DRG23,8.88,0.08366836566666666,154.0682,2,1,1,17.35,2896.8958,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FDD04,16.0,0.08989642,143.4154,3,1,23,8.96,1985.4156,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDX37,16.2,0.063385859,98.17,1,2,3,6.06,2696.49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDM09,11.15,0.086281593,170.579,2,1,1,15.3,1358.232,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDA52,16.2,0.128315409,178.137,3,1,23,11.0,3881.614,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
NCV41,14.35,0.017108186,110.3228,2,1,1,7.69,552.614,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
FDB20,7.72,0.051970838,79.7986,1,2,6,10.34,2336.958,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDD28,10.695,0.04591141722222222,60.5904,1,2,3,5.67,410.1328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDI38,13.35,0.024482433,205.7638,1,1,12,15.41,621.1914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
FDA28,16.1,0.047792845,126.1362,1,2,6,7.83,3271.7412,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDB32,20.6,0.023339367,94.8778,2,1,25,4.61,4036.7454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
NCS54,13.6,0.009991273,175.537,1,2,6,12.91,3705.177,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
NCA17,20.6,0.045675104,150.9392,1,2,3,7.33,4026.7584,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDR14,11.65,0.173904193,52.3298,3,1,23,4.49,269.649,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
