Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_New,Item_Category,Outlet_Years,Price_per_Unitwt,MRP_Bin
NCQ29,12.0,No_Fat,0.104210426,Health and Hygiene,262.0278,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,6,21.84,very_high
FDJ02,17.2,Regular,0.026254275,Canned,147.0418,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,8.55,high
FDE21,12.8,Low Fat,0.023038155,Fruits and Vegetables,114.1492,OUT018,Medium,Tier 3,Supermarket Type2,,Perishable,FD,1,8.92,medium
FDM39,6.42,Low Fat,0.053470662,Dairy,178.2002,OUT046,Small,Tier 1,Supermarket Type1,,Perishable,FD,13,27.76,high
FDZ01,8.975,Regular,0.009110086,Canned,101.799,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,3,11.34,medium
NCB19,6.525,No_Fat,0.090663534,Household,86.1882,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,NC,1,13.21,medium
FDU03,18.7,Regular,0.091577922,Meat,181.7292,OUT046,Small,Tier 1,Supermarket Type1,,Perishable,FD,13,9.72,high
FDP27,8.155,Low Fat,0.119636353,Meat,187.853,OUT049,Medium,Tier 1,Supermarket Type1,,Perishable,FD,11,23.04,high
DRF01,5.655,Low Fat,0.175435278,Soft Drinks,145.4102,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,DR,8,25.71,high
FDM03,12.65,Low Fat,0.123222078,Meat,107.6938,OUT049,Medium,Tier 1,Supermarket Type1,,Perishable,FD,11,8.51,medium
FDV01,19.2,Regular,0.084950573,Canned,155.7314,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,8.11,high
FDS16,15.15,Regular,0.066176944,Frozen Foods,146.076,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,9.64,high
FDO45,13.15,Regular,0.0379456,Snack Foods,89.1856,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,6.78,medium
NCX06,17.6,No_Fat,0.015684078,Household,180.8976,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,6,10.28,high
FDP13,8.1,Regular,0.134323555,Canned,38.948,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,4.81,low
NCR38,17.25,No_Fat,0.113980892,Household,252.4724,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,NC,1,14.64,very_high
FDA01,15.0,Regular,0.054333001,Canned,57.5904,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,3.84,low
FDT26,18.85,Regular,0.068337879,Dairy,118.044,OUT017,Small,Tier 2,Supermarket Type1,,Perishable,FD,3,6.26,medium
FDD44,8.05,Regular,0.078020807,Fruits and Vegetables,258.3646,OUT027,Medium,Tier 3,Supermarket Type3,,Perishable,FD,25,32.09,very_high
FDB26,14.0,Regular,0.031241476,Canned,53.864,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,3.85,low
FDP45,15.7,Regular,0.053620148,Snack Foods,250.4724,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,FD,25,15.95,very_high
NCP55,14.65,No_Fat,0.011190025,Others,56.5614,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,NC,13,3.86,low
FDT23,7.72,Regular,0.075154189,Breads,77.7986,OUT017,Small,Tier 2,Supermarket Type1,,Perishable,FD,3,10.08,medium
FDO51,6.785,Regular,0.042067625,Meat,41.4112,OUT045,Small,Tier 2,Supermarket Type1,,Perishable,FD,8,6.1,low
FDA44,19.7,Low Fat,0.053222716,Fruits and Vegetables,57.293,OUT046,Small,Tier 1,Supermarket Type1,,Perishable,FD,13,2.91,low
NCJ31,19.2,No_Fat,0.183397827,Others,239.9196,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,NC,1,12.5,very_high
FDX37,16.2,Low Fat,0.063157164,Canned,99.47,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,6.14,medium
NCD18,16.0,No_Fat,0.054555381124999996,Household,229.3668,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,NC,11,14.34,very_high
FDN40,5.88,Low Fat,0.086038118,Frozen Foods,154.0998,OUT027,Medium,Tier 3,Supermarket Type3,,Non_Perishable,FD,25,26.21,high
FDL33,7.235,Low Fat,0.100527952,Snack Foods,194.9452,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,3,26.94,high
DRF48,5.73,Low Fat,0.051791671,Soft Drinks,188.4898,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,DR,6,32.9,high
FDW08,12.1,Low Fat,0.148353512,Fruits and Vegetables,105.128,OUT035,Small,Tier 2,Supermarket Type1,,Perishable,FD,6,8.69,medium
FDX39,14.3,Regular,0.049878516,Meat,212.9586,OUT018,Medium,Tier 3,Supermarket Type2,,Perishable,FD,1,14.89,very_high
FDB38,19.5,Regular,0.0237360856,Canned,161.392,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,8.28,high
FDY46,18.6,Low Fat,0.048085022,Snack Foods,186.0898,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,FD,1,10.0,high
NCB06,17.6,No_Fat,0.082460079,Health and Hygiene,158.492,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,NC,11,9.01,high
FDA34,11.5,Low Fat,0.014857747,Starchy Foods,172.808,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,15.03,high
FDA35,14.85,Regular,0.053946745,Baking Goods,120.5072,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,8.11,medium
FDQ07,15.1,Regular,0.087390335,Fruits and Vegetables,219.1456,OUT035,Small,Tier 2,Supermarket Type1,,Perishable,FD,6,14.51,very_high
FDU32,8.785,Low Fat,0.026020287,Fruits and Vegetables,122.1414,OUT045,Small,Tier 2,Supermarket Type1,,Perishable,FD,8,13.9,medium
FDU26,16.7,Regular,0.04258349,Dairy,121.1782,OUT013,High,Tier 3,Supermarket Type1,,Perishable,FD,23,7.26,medium
FDU13,8.355,Low Fat,0.313934693,Canned,146.5418,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,FD,12,17.54,high
FDO09,13.5,Regular,0.125250986,Snack Foods,263.691,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,19.53,very_high
FDW03,5.63,Regular,0.042968607,Meat,102.8306,OUT019,Small,Tier 1,Grocery Store,,Perishable,FD,25,18.26,medium
FDB38,19.5,Regular,0.027323943,Canned,160.592,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,8.24,high
FDL26,18.0,Low Fat,0.122509775,Canned,154.8972,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,FD,12,8.61,high
NCN43,12.15,No_Fat,0.006773451,Others,123.673,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,8,10.18,medium
FDH08,7.51,Low Fat,0.017464427,Fruits and Vegetables,231.201,OUT045,Small,Tier 2,Supermarket Type1,,Perishable,FD,8,30.79,very_high
NCC31,8.02,No_Fat,0.034790615,Household,157.5972,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,NC,25,19.65,high
FDH14,17.1,Regular,0.046799702,Canned,139.5838,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,8.16,high
FDL40,17.7,Low Fat,0.0100750951,Frozen Foods,98.441,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,3,5.56,medium
FDD20,14.15,Low Fat,0.020710606,Fruits and Vegetables,122.9046,OUT035,Small,Tier 2,Supermarket Type1,,Perishable,FD,6,8.69,medium
NCV53,8.27,No_Fat,0.018810044,Health and Hygiene,240.488,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,6,29.08,very_high
FDD16,20.5,Low Fat,0.036426823,Frozen Foods,73.4696,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,3.58,medium
FDP24,20.6,Low Fat,0.082988383,Baking Goods,120.0756,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,5.83,medium
FDQ25,8.63,Regular,0.028334038,Canned,172.9422,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,20.04,high
FDM38,5.885,Regular,0.092753767,Canned,52.9982,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,9.01,low
NCT18,14.6,No_Fat,0.099432046,Household,179.5976,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,NC,12,12.3,high
FDM34,19.0,Low Fat,0.067552435,Snack Foods,132.5626,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,6.98,medium
DRH37,17.6,Low Fat,0.06965725,Soft Drinks,166.4526,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,DR,12,9.46,high
NCE07,8.18,No_Fat,0.013119104,Household,143.4154,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,NC,23,17.53,high
FDG12,6.635,Regular,0.006320842,Baking Goods,118.9098,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,17.92,medium
FDB59,18.25,Low Fat,0.025573744,Snack Foods,198.4084,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,FD,12,10.87,high
FDS10,19.2,Low Fat,0.03392348222222222,Snack Foods,179.1318,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,FD,1,9.33,high
FDN21,18.6,Low Fat,0.07499818,Snack Foods,161.5236,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,FD,12,8.68,high
FDM02,12.5,Regular,0.073884594,Canned,88.4198,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,7.07,medium
FDO44,12.6,Low Fat,0.087589175,Fruits and Vegetables,112.3228,OUT049,Medium,Tier 1,Supermarket Type1,,Perishable,FD,11,8.91,medium
NCN17,11.0,No_Fat,0.055249787,Health and Hygiene,102.3358,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,3,9.3,medium
FDH16,10.5,Low Fat,0.052769434,Frozen Foods,91.883,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,FD,1,8.75,medium
FDL44,18.25,Low Fat,0.012275118,Fruits and Vegetables,160.3894,OUT046,Small,Tier 1,Supermarket Type1,,Perishable,FD,13,8.79,high
FDY47,8.6,Regular,0.054792647,Breads,128.231,OUT017,Small,Tier 2,Supermarket Type1,,Perishable,FD,3,14.91,medium
DRI39,13.8,Low Fat,0.097062093,Dairy,54.993,OUT046,Small,Tier 1,Supermarket Type1,,Perishable,DR,13,3.98,low
NCX54,9.195,No_Fat,0.048255647,Household,104.3622,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,NC,1,11.35,medium
FDE59,12.15,Low Fat,0.062287818,Starchy Foods,36.2532,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,2.98,low
FDO46,9.6,Regular,0.014241321,Snack Foods,188.6872,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,19.65,high
DRE13,6.28,Low Fat,0.027705102,Soft Drinks,88.0198,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,DR,13,14.02,medium
FDW14,8.3,Regular,0.038179738,Dairy,88.7198,OUT013,High,Tier 3,Supermarket Type1,,Perishable,FD,23,10.69,medium
FDF35,15.0,Low Fat,0.153989327,Starchy Foods,107.7938,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,7.19,medium
FDO50,16.25,Low Fat,0.136863372,Canned,90.3804,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,FD,25,5.56,medium
DRF49,7.27,Low Fat,0.071479984,Soft Drinks,114.9518,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,DR,3,15.81,medium
FDT60,12.0,Low Fat,0.075665767,Baking Goods,125.8388,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,10.49,medium
FDP38,10.1,Low Fat,0.032167198,Canned,48.7008,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,4.82,low
FDA31,7.1,Low Fat,0.10947895,Fruits and Vegetables,172.608,OUT027,Medium,Tier 3,Supermarket Type3,,Perishable,FD,25,24.31,high
FDY52,6.365,Low Fat,0.012299525,Frozen Foods,62.5536,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,FD,12,9.83,low
FDD03,13.3,Low Fat,0.079419801,Dairy,231.93,OUT027,Medium,Tier 3,Supermarket Type3,,Perishable,FD,25,17.44,very_high
FDN52,9.395,Regular,0.132105843,Frozen Foods,85.3198,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,FD,1,9.08,medium
FDU20,19.35,Regular,0.035915541,Fruits and Vegetables,119.6098,OUT010,Small,Tier 3,Grocery Store,,Perishable,FD,12,6.18,medium
FDD22,10.0,Low Fat,0.099630851,Snack Foods,110.0544,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,11.01,medium
NCB55,15.7,No_Fat,0.281300211,Household,58.4562,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,NC,25,3.72,low
FDN27,20.85,Low Fat,0.03964273,Meat,118.9808,OUT045,Small,Tier 2,Supermarket Type1,,Perishable,FD,8,5.71,medium
FDD16,20.5,Low Fat,0.036322846,Frozen Foods,76.5696,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,3.74,medium
FDW48,18.0,Low Fat,0.008540823,Baking Goods,78.9618,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,4.39,medium
DRN35,8.01,Low Fat,0.070390053,Hard Drinks,35.0532,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,DR,8,4.38,low
FDX25,16.7,Low Fat,0.102214447,Canned,180.7292,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,10.82,high
DRD49,9.895,Low Fat,0.168091997,Soft Drinks,236.4564,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,DR,11,23.9,very_high
FDE21,12.8,Low Fat,0.040173186,Fruits and Vegetables,114.2492,OUT019,Small,Tier 1,Grocery Store,,Perishable,FD,25,8.93,medium
FDN44,13.15,Low Fat,0.022791301,Fruits and Vegetables,158.692,OUT035,Small,Tier 2,Supermarket Type1,,Perishable,FD,6,12.07,high
DRC01,5.92,Regular,0.019229854,Soft Drinks,47.5692,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,DR,11,8.04,low
NCK30,14.85,No_Fat,0.060978568,Household,252.3698,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,NC,13,16.99,very_high
FDU39,18.85,Low Fat,0.036007962,Meat,58.7562,OUT013,High,Tier 3,Supermarket Type1,,Perishable,FD,23,3.12,low
FDB49,8.3,Regular,0.03012626,Baking Goods,98.7384,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,11.9,medium
FDS12,9.1,Low Fat,0.174471667,Baking Goods,125.8362,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,13.83,medium
FDR57,5.675,Regular,0.023592684,Snack Foods,156.8288,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,FD,1,27.64,high
FDX22,6.785,Regular,0.022863556,Snack Foods,208.9928,OUT027,Medium,Tier 3,Supermarket Type3,,Non_Perishable,FD,25,30.8,very_high
FDC60,5.425,Regular,0.114377142,Baking Goods,90.3514,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,16.65,medium
NCE42,21.1,No_Fat,0.010618776,Household,232.5958,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,NC,11,11.02,very_high
NCK42,7.475,No_Fat,0.013140426,Household,216.2192,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,NC,11,28.93,very_high
DRE01,10.1,Low Fat,0.168100696,Soft Drinks,242.8512,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,DR,3,24.04,very_high
FDE57,9.6,Low Fat,0.036432936,Fruits and Vegetables,141.2154,OUT018,Medium,Tier 3,Supermarket Type2,,Perishable,FD,1,14.71,high
DRK59,8.895,Low Fat,0.0654845335,Hard Drinks,234.1616,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,DR,25,26.33,very_high
FDB10,10.0,Low Fat,0.066882664,Snack Foods,235.559,OUT027,Medium,Tier 3,Supermarket Type3,,Non_Perishable,FD,25,23.56,very_high
FDQ25,8.63,Regular,0.028276692,Canned,173.6422,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,20.12,high
FDY26,20.6,Regular,0.030683106,Dairy,210.3244,OUT017,Small,Tier 2,Supermarket Type1,,Perishable,FD,3,10.21,very_high
FDG28,9.285,Regular,0.04935691,Frozen Foods,243.6144,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,26.24,very_high
FDM14,13.8,Low Fat,0.01328459,Canned,108.4254,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,7.86,medium
NCH29,5.51,No_Fat,0.034527402,Health and Hygiene,98.7726,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,NC,11,17.93,medium
FDD48,10.395,Low Fat,0.030205578,Baking Goods,114.9176,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,11.06,medium
FDC17,12.15,Low Fat,0.015492081,Frozen Foods,210.3928,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,17.32,very_high
DRH49,19.7,Low Fat,0.0232623791,Soft Drinks,82.3592,OUT027,Medium,Tier 3,Supermarket Type3,,Non_Perishable,DR,25,4.18,medium
FDN44,13.15,Low Fat,0.022888471,Fruits and Vegetables,160.292,OUT018,Medium,Tier 3,Supermarket Type2,,Perishable,FD,1,12.19,high
FDC29,8.39,Regular,0.02425475,Frozen Foods,114.0176,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,13.59,medium
DRK01,7.63,Low Fat,0.106915719,Soft Drinks,93.4436,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,DR,25,12.25,medium
FDD48,10.395,Low Fat,0.030329279,Baking Goods,114.2176,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,3,10.99,medium
FDB59,18.25,Low Fat,0.014739173666666668,Snack Foods,198.9084,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,10.9,high
FDY45,17.5,Low Fat,0.043756539,Snack Foods,252.9356,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,FD,12,14.45,very_high
FDX60,14.35,Low Fat,0.080578893,Baking Goods,77.996,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,5.44,medium
FDT09,15.15,Regular,0.020526251,Snack Foods,131.5284,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,FD,12,8.68,medium
DRB24,8.785,Low Fat,0.020661048,Soft Drinks,153.5656,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,DR,1,17.48,high
FDL13,13.85,Regular,0.056307919,Breakfast,231.83,OUT035,Small,Tier 2,Supermarket Type1,,Perishable,FD,6,16.74,very_high
FDN16,12.6,Regular,0.062688433,Frozen Foods,102.599,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,8.14,medium
FDK57,10.195,Low Fat,0.080226072,Snack Foods,121.244,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,11.89,medium
FDO22,13.5,Regular,0.017772986,Snack Foods,80.296,OUT027,Medium,Tier 3,Supermarket Type3,,Non_Perishable,FD,25,5.95,medium
FDC57,20.1,Regular,0.091380052,Fruits and Vegetables,194.482,OUT010,Small,Tier 3,Grocery Store,,Perishable,FD,12,9.68,high
FDZ13,7.84,Regular,0.152751673,Canned,49.535,OUT027,Medium,Tier 3,Supermarket Type3,,Non_Perishable,FD,25,6.32,low
FDW27,5.86,Regular,0.150727772,Meat,154.9314,OUT013,High,Tier 3,Supermarket Type1,,Perishable,FD,23,26.44,high
FDX10,6.385,Regular,0.12036711377777778,Snack Foods,36.3874,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,5.7,low
FDY08,9.395,Regular,0.171772109,Fruits and Vegetables,140.4838,OUT018,Medium,Tier 3,Supermarket Type2,,Perishable,FD,1,14.95,high
FDA49,19.7,Low Fat,0.065288988,Canned,86.1198,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,3,4.37,medium
FDC32,18.35,Low Fat,0.099512729,Fruits and Vegetables,94.4462,OUT018,Medium,Tier 3,Supermarket Type2,,Perishable,FD,1,5.15,medium
FDO04,16.6,Low Fat,0.026532188,Frozen Foods,53.5614,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,3.23,low
NCZ54,14.65,No_Fat,0.083290021,Household,160.4552,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,NC,23,10.95,high
FDY40,15.5,Regular,0.0809297972,Frozen Foods,47.7692,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,3.08,low
FDW36,11.15,Low Fat,0.057048102,Baking Goods,107.4622,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,9.64,medium
FDE11,17.7,Regular,0.135860131,Starchy Foods,183.4924,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,3,10.37,high
DRE37,13.5,Low Fat,0.094410673,Soft Drinks,189.0872,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,DR,8,14.01,high
NCK19,9.8,No_Fat,0.09097735,Others,193.1478,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,3,19.71,high
FDT19,7.59,Regular,0.145013434,Fruits and Vegetables,174.908,OUT035,Small,Tier 2,Supermarket Type1,,Perishable,FD,6,23.04,high
FDE56,17.25,Regular,0.159518279,Fruits and Vegetables,61.5194,OUT045,Small,Tier 2,Supermarket Type1,,Perishable,FD,8,3.57,low
FDZ57,10.0,Regular,0.063209707,Snack Foods,126.6994,OUT010,Small,Tier 3,Grocery Store,,Non_Perishable,FD,12,12.67,medium
FDB35,12.3,Regular,0.064606757,Starchy Foods,93.0804,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,7.57,medium
FDF09,6.215,Low Fat,0.020334777,Fruits and Vegetables,35.3848,OUT010,Small,Tier 3,Grocery Store,,Perishable,FD,12,5.69,low
FDO34,17.7,Low Fat,0.029938936,Snack Foods,168.7816,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,9.54,high
FDA55,17.2,Regular,0.056989027,Fruits and Vegetables,225.3088,OUT046,Small,Tier 1,Supermarket Type1,,Perishable,FD,13,13.1,very_high
NCM18,13.0,No_Fat,0.082826206,Household,60.8194,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,6,4.68,low
FDJ20,20.7,Regular,0.175393386,Fruits and Vegetables,122.9388,OUT019,Small,Tier 1,Grocery Store,,Perishable,FD,25,5.94,medium
DRQ35,9.3,Low Fat,0.074046871,Hard Drinks,125.8388,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,DR,25,13.53,medium
FDG02,7.855,Low Fat,0.011251793,Canned,190.3188,OUT013,High,Tier 3,Supermarket Type1,,Non_Perishable,FD,23,24.23,high
NCU29,7.685,No_Fat,0.025581232,Health and Hygiene,144.676,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,NC,1,18.83,high
FDL27,6.17,Low Fat,0.010579468,Meat,63.4826,OUT027,Medium,Tier 3,Supermarket Type3,,Perishable,FD,25,10.29,low
NCA54,16.5,No_Fat,0.036634668,Household,179.0318,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,6,10.85,high
FDJ32,10.695,Low Fat,0.057781415,Fruits and Vegetables,62.5536,OUT035,Small,Tier 2,Supermarket Type1,,Perishable,FD,6,5.85,low
FDB21,7.475,Low Fat,0.260040407,Fruits and Vegetables,241.9854,OUT019,Small,Tier 1,Grocery Store,,Perishable,FD,25,32.37,very_high
FDR46,16.85,Low Fat,0.139391292,Snack Foods,145.976,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,8.66,high
FDZ32,7.785,Regular,0.03813275,Fruits and Vegetables,105.4964,OUT046,Small,Tier 1,Supermarket Type1,,Perishable,FD,13,13.55,medium
DRF36,16.1,Low Fat,0.023710661,Soft Drinks,189.4846,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,DR,3,11.77,high
NCU54,8.88,No_Fat,0.099180226,Household,209.827,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,3,23.63,very_high
NCI31,20.0,No_Fat,0.081787178,Others,34.819,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,3,1.74,low
DRA59,8.27,Regular,0.127903741,Soft Drinks,183.9924,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,DR,6,22.25,high
NCC55,10.695,No_Fat,0.054986030222222225,Household,37.4848,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,NC,8,3.5,low
FDE44,14.65,Low Fat,0.172086213,Fruits and Vegetables,49.4692,OUT018,Medium,Tier 3,Supermarket Type2,,Perishable,FD,1,3.38,low
NCN26,10.85,No_Fat,0.028796724,Household,115.4808,OUT018,Medium,Tier 3,Supermarket Type2,,Non_Perishable,NC,1,10.64,medium
FDC11,20.5,Low Fat,0.142013291,Starchy Foods,88.2172,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,FD,11,4.3,medium
FDV24,5.635,Low Fat,0.08812433033333333,Baking Goods,149.405,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,26.51,high
FDR40,9.1,Regular,0.014067174,Frozen Foods,80.0618,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,FD,25,8.8,medium
NCQ17,10.3,No_Fat,0.117114354,Health and Hygiene,157.763,OUT049,Medium,Tier 1,Supermarket Type1,,Non_Perishable,NC,11,15.32,high
FDC46,17.7,Low Fat,0.116778835,Snack Foods,185.0266,OUT045,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,8,10.45,high
NCM18,13.0,No_Fat,0.08284187,Household,63.0194,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,NC,13,4.85,low
FDK16,9.065,Low Fat,0.115329787,Frozen Foods,97.1094,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,FD,13,10.71,medium
FDI28,14.3,Low Fat,0.026470587,Frozen Foods,80.8302,OUT017,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,3,5.65,medium
FDS11,7.05,Regular,0.055784831,Breads,224.5088,OUT018,Medium,Tier 3,Supermarket Type2,,Perishable,FD,1,31.85,very_high
DRD13,15.0,Low Fat,0.049079463,Soft Drinks,65.2168,OUT046,Small,Tier 1,Supermarket Type1,,Non_Perishable,DR,13,4.35,low
FDL36,15.1,Low Fat,0.0760611,Baking Goods,88.783,OUT035,Small,Tier 2,Supermarket Type1,,Non_Perishable,FD,6,5.88,medium
FDI27,8.71,Regular,0.045948045,Dairy,47.2744,OUT013,High,Tier 3,Supermarket Type1,,Perishable,FD,23,5.43,low
FDJ53,10.5,Low Fat,0.124763406,Frozen Foods,119.0098,OUT019,Small,Tier 1,Grocery Store,,Non_Perishable,FD,25,11.33,medium
